# written by Matlab function write_data_modem
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 27.5106 -112.5610
> 18 78
1.778279E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    5.132681E+00    3.366156E+00    1.437631E+00
1.778279E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -4.150201E+00   -2.995483E+00    1.437631E+00
1.778279E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    2.787971E+00    2.318995E-01    1.437631E+00
3.162277E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    1.186308E+00    6.147426E-01    1.099837E+00
3.162277E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    4.546024E+00    3.022139E+00    1.099837E+00
3.162277E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -4.030640E+00   -2.450527E+00    1.099837E+00
3.162277E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    2.086590E+00    4.458211E-01    1.099837E+00
5.623415E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    9.344376E-01    7.709935E-01    8.414120E-01
5.623415E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    3.710977E+00    2.431585E+00    8.414120E-01
5.623415E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -3.834983E+00   -1.977447E+00    8.414120E-01
5.623415E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    1.360554E+00    6.256531E-01    8.414120E-01
1.000000E+01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    3.495393E-01    8.388068E-01    1.538354E-01
1.000000E+01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    2.174534E+00    1.378796E+00    1.538354E-01
1.000000E+01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -3.274307E+00   -1.671842E+00    1.538354E-01
1.000000E+01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    7.721566E-01   -1.205196E-01    1.538354E-01
1.778279E+01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX   -4.421523E-02    7.080827E-01    1.228273E-01
