# ModEM impedance responses for written by Matlab function write_data_modem                                                         
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>   27.511-112.561
>     18    78
1.000000E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX  -2.842038E-01   1.414226E-01   2.000000E+15
1.000000E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   1.403586E+01   1.878739E+01   2.000000E+15
1.000000E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -1.326186E+01  -1.973332E+01   2.000000E+15
1.000000E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -2.944320E-01  -5.982703E-01   2.000000E+15
1.778279E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX   9.939763E-03  -2.673283E-01   2.000000E+15
1.778279E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   1.031885E+01   1.285919E+01   2.000000E+15
1.778279E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -9.563322E+00  -1.327094E+01   2.000000E+15
1.778279E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -4.236981E-01  -6.923763E-02   2.000000E+15
3.162277E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX   3.763036E-01  -2.791608E-01   2.000000E+15
3.162277E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   7.901214E+00   8.772295E+00   2.000000E+15
3.162277E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -7.229541E+00  -8.980942E+00   2.000000E+15
3.162277E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -6.961314E-01   9.219197E-02   2.000000E+15
5.623415E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX   5.395527E-01  -7.720241E-02   2.000000E+15
5.623415E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   6.334250E+00   6.074440E+00   2.000000E+15
5.623415E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -5.671870E+00  -6.202163E+00   2.000000E+15
5.623415E-01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -8.520109E-01  -1.582339E-03   2.000000E+15
1.000000E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX   5.370670E-01   1.282177E-01   2.000000E+15
1.000000E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   5.188382E+00   4.383651E+00   2.000000E+15
1.000000E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -4.534897E+00  -4.460159E+00   2.000000E+15
1.000000E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -8.551739E-01  -1.521948E-01   2.000000E+15
1.778279E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX   4.261186E-01   3.250044E-01   2.000000E+15
1.778279E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   4.246766E+00   3.277556E+00   2.000000E+15
1.778279E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -3.595522E+00  -3.349967E+00   2.000000E+15
1.778279E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -7.558221E-01  -2.937097E-01   2.000000E+15
3.162277E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX   2.049370E-01   4.744905E-01   2.000000E+15
3.162277E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   3.476449E+00   2.507239E+00   2.000000E+15
3.162277E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -2.788471E+00  -2.582355E+00   2.000000E+15
3.162277E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -5.811505E-01  -3.934085E-01   2.000000E+15
5.623415E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX  -5.097622E-02   4.927939E-01   2.000000E+15
5.623415E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   2.847953E+00   1.970904E+00   2.000000E+15
5.623415E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -2.111130E+00  -2.005167E+00   2.000000E+15
5.623415E+00          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -3.859572E-01  -4.116801E-01   2.000000E+15
1.000000E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX  -2.266928E-01   4.045227E-01   2.000000E+15
1.000000E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   2.303968E+00   1.600125E+00   2.000000E+15
1.000000E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -1.561320E+00  -1.545464E+00   2.000000E+15
1.000000E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -2.471890E-01  -3.588164E-01   2.000000E+15
1.778279E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX  -3.475011E-01   2.791889E-01   2.000000E+15
1.778279E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   1.841502E+00   1.316745E+00   2.000000E+15
1.778279E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -1.145435E+00  -1.181203E+00   2.000000E+15
1.778279E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -1.241151E-01  -2.980105E-01   2.000000E+15
3.162277E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX  -4.573530E-01   1.434442E-01   2.000000E+15
3.162277E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   1.438352E+00   1.088313E+00   2.000000E+15
3.162277E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -8.393389E-01  -8.915653E-01   2.000000E+15
3.162277E+01          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -2.968750E-02  -2.231395E-01   2.000000E+15
3.162277E-02          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX  -7.949042E-01   5.771299E-01   2.000000E+15
